Daily averaged kinematic FBC-overflow flux (transport) in Sv

Data references:
Hansen, B., Larsen, K. M. H., Hátún, H., Kristiansen, R., Mortensen, E. Østerhus
Faroe Bank Channel overflow 1995-2015. Havstovan nr. 15-02. Technical report.
http://www.hav.fo/PDF/Ritgerdir/2015/TecRep1502.pdf
Hansen, B., Larsen, K. M. H., Hátún, Østerhus, S. 2016.: A stable Faroe Bank Cha
Ocean Sci., 12, 1205–1220, 2016. www.ocean-sci.net/12/1205/2016/doi:10.5194/os-1
====================
  Year   Mo Da  Flux
2019.815 10 25  2.17
2019.818 10 26  1.93
2019.821 10 27  2.58
2019.823 10 28  3.11
2019.826 10 29  3.27
2019.829 10 30  3.02
2019.832 10 31  2.50
2019.834 11  1  2.52
2019.837 11  2  2.76
2019.840 11  3  3.18
2019.842 11  4  3.35
2019.845 11  5  2.96
2019.848 11  6  2.39
2019.851 11  7  2.40
2019.853 11  8  2.77
2019.856 11  9  3.11
2019.859 11 10  3.09
2019.862 11 11  3.58
2019.864 11 12  4.13
2019.867 11 13  3.34
2019.870 11 14  2.02
2019.873 11 15  1.71
2019.875 11 16  1.33
2019.878 11 17  1.58
2019.881 11 18  2.05
2019.884 11 19  2.21
2019.886 11 20  2.38
2019.889 11 21  2.63
2019.892 11 22  3.04
2019.895 11 23  3.09
2019.897 11 24  2.30
2019.900 11 25  2.13
2019.903 11 26  2.38
2019.905 11 27  2.53
2019.908 11 28  2.31
2019.911 11 29  2.01
2019.914 11 30  2.09
2019.916 12  1  2.51
2019.919 12  2  2.36
2019.922 12  3  2.19
2019.925 12  4  2.23
2019.927 12  5  2.19
2019.930 12  6  2.61
2019.933 12  7  3.07
2019.936 12  8  2.66
2019.938 12  9  1.87
2019.941 12 10  1.86
2019.944 12 11  1.67
2019.947 12 12  1.59
2019.949 12 13  1.56
2019.952 12 14  1.30
2019.955 12 15  1.42
2019.958 12 16  1.91
2019.960 12 17  2.34
2019.963 12 18  2.59
2019.966 12 19  2.81
2019.968 12 20  2.30
2019.971 12 21  2.28
2019.974 12 22  2.42
2019.977 12 23  2.65
2019.979 12 24  2.85
2019.982 12 25  2.68
2019.985 12 26  2.67
2019.988 12 27  2.95
2019.990 12 28  2.61
2019.993 12 29  2.00
2019.996 12 30  1.29
2019.999 12 31  1.77
2020.001  1  1  2.29
2020.004  1  2  2.25
2020.007  1  3  1.68
2020.010  1  4  1.57
2020.012  1  5  1.62
2020.015  1  6  1.91
2020.018  1  7  1.63
2020.020  1  8  1.34
2020.023  1  9  1.52
2020.026  1 10  1.99
2020.029  1 11  1.71
2020.031  1 12  1.29
2020.034  1 13  1.27
2020.037  1 14  1.38
2020.040  1 15  1.06
2020.042  1 16  1.40
2020.045  1 17  2.01
2020.048  1 18  1.71
2020.051  1 19  2.08
2020.053  1 20  2.56
2020.056  1 21  2.09
2020.059  1 22  2.15
2020.061  1 23  1.93
2020.064  1 24  2.28
2020.067  1 25  2.85
2020.070  1 26  3.02
2020.072  1 27  2.78
2020.075  1 28  2.68
2020.078  1 29  2.96
2020.081  1 30  2.25
2020.083  1 31  1.55
2020.086  2  1  1.37
2020.089  2  2  1.29
2020.092  2  3  1.58
2020.094  2  4  1.98
2020.097  2  5  1.84
2020.100  2  6  1.68
2020.102  2  7  1.95
2020.105  2  8  1.71
2020.108  2  9  1.76
2020.111  2 10  1.55
2020.113  2 11  2.09
2020.116  2 12  2.83
2020.119  2 13  2.51
2020.122  2 14  2.18
2020.124  2 15  1.58
2020.127  2 16  1.36
2020.130  2 17  1.14
2020.133  2 18  1.24
2020.135  2 19  1.42
2020.138  2 20  1.32
2020.141  2 21  0.96
2020.143  2 22  1.01
2020.146  2 23  1.56
2020.149  2 24  2.48
2020.152  2 25  2.20
2020.154  2 26  2.06
2020.157  2 27  1.98
2020.160  2 28  2.00
2020.163  2 29  2.17
2020.165  3  1  2.52
2020.168  3  2  1.85
2020.171  3  3  1.93
2020.173  3  4  2.13
2020.176  3  5  2.76
2020.179  3  6  2.18
2020.182  3  7  2.02
2020.184  3  8  1.52
2020.187  3  9  2.16
2020.190  3 10  2.77
2020.193  3 11  1.81
2020.195  3 12  1.87
2020.198  3 13  2.21
2020.201  3 14  1.84
2020.204  3 15  1.35
2020.206  3 16  1.52
2020.209  3 17  1.18
2020.212  3 18  1.30
2020.214  3 19  1.74
2020.217  3 20  2.48
2020.220  3 21  2.38
2020.223  3 22  2.00
2020.225  3 23  1.72
2020.228  3 24  1.47
2020.231  3 25  1.42
2020.234  3 26  1.52
2020.236  3 27  1.77
2020.239  3 28  2.16
2020.242  3 29  2.60
2020.245  3 30  2.41
2020.247  3 31  1.83
2020.250  4  1  1.36
2020.253  4  2  1.04
2020.255  4  3  1.51
2020.258  4  4  1.95
2020.261  4  5  1.71
2020.264  4  6  1.17
2020.266  4  7  0.92
2020.269  4  8  0.93
2020.272  4  9  1.12
2020.275  4 10  1.36
2020.277  4 11  1.38
2020.280  4 12  1.54
2020.283  4 13  2.25
2020.286  4 14  2.08
2020.288  4 15  1.78
2020.291  4 16  2.13
2020.294  4 17  2.45
2020.296  4 18  2.65
2020.299  4 19  2.25
2020.302  4 20  2.02
2020.305  4 21  2.28
2020.307  4 22  2.70
2020.310  4 23  2.90
2020.313  4 24  2.32
2020.316  4 25  1.95
2020.318  4 26  1.80
2020.321  4 27  2.06
2020.324  4 28  2.18
2020.327  4 29  2.25
2020.329  4 30  2.44
2020.332  5  1  2.29
2020.335  5  2  2.29
2020.337  5  3  1.91
2020.340  5  4  2.15
2020.343  5  5  2.10
2020.346  5  6  2.84
2020.348  5  7  3.22
2020.351  5  8  2.96
2020.354  5  9  2.47
2020.357  5 10  2.40
2020.359  5 11  2.23
2020.362  5 12  2.04
2020.365  5 13  2.10
2020.367  5 14  2.27
2020.370  5 15  2.32
2020.373  5 16  2.65
2020.376  5 17  2.58
2020.378  5 18  2.23
2020.381  5 19  1.84
2020.384  5 20  2.08
2020.387  5 21  2.03
2020.449  6 13  2.86
2020.452  6 14  2.16
2020.455  6 15  1.87
2020.458  6 16  1.62
2020.460  6 17  1.64
2020.463  6 18  1.80
2020.466  6 19  2.32
2020.469  6 20  2.18
2020.471  6 21  1.92
2020.474  6 22  1.88
2020.477  6 23  2.13
2020.480  6 24  2.36
2020.482  6 25  2.00
2020.485  6 26  1.70
2020.488  6 27  2.03
2020.490  6 28  2.96
2020.493  6 29  2.87
2020.496  6 30  2.54
2020.499  7  1  2.68
2020.501  7  2  2.50
2020.504  7  3  2.37
2020.507  7  4  2.39
2020.510  7  5  3.34
2020.512  7  6  2.54
2020.515  7  7  1.75
2020.518  7  8  1.93
2020.520  7  9  2.57
2020.523  7 10  3.21
2020.526  7 11  2.93
2020.529  7 12  2.82
2020.531  7 13  3.04
2020.534  7 14  2.72
2020.537  7 15  2.25
2020.540  7 16  1.87
2020.542  7 17  2.10
2020.545  7 18  2.08
2020.548  7 19  1.98
2020.551  7 20  2.19
2020.553  7 21  2.39
2020.556  7 22  2.74
2020.559  7 23  2.69
2020.561  7 24  2.64
2020.564  7 25  2.46
2020.567  7 26  2.49
2020.570  7 27  2.31
2020.572  7 28  2.12
2020.575  7 29  2.10
2020.578  7 30  2.41
2020.581  7 31  2.23
2020.583  8  1  1.83
2020.586  8  2  1.81
2020.589  8  3  2.22
2020.592  8  4  2.38
2020.594  8  5  2.17
2020.597  8  6  2.12
2020.600  8  7  2.15
2020.602  8  8  1.98
2020.605  8  9  2.48
2020.608  8 10  2.82
2020.611  8 11  2.94
2020.613  8 12  3.29
2020.616  8 13  2.67
2020.619  8 14  1.87
2020.622  8 15  1.83
2020.624  8 16  2.16
2020.627  8 17  2.09
2020.630  8 18  2.18
2020.633  8 19  2.58
2020.635  8 20  2.86
2020.638  8 21  2.66
2020.641  8 22  2.45
2020.643  8 23  2.54
2020.646  8 24  2.52
2020.649  8 25  2.14
2020.652  8 26  1.99
2020.654  8 27  2.53
2020.657  8 28  2.82
2020.660  8 29  2.83
2020.663  8 30  2.65
2020.665  8 31  3.64
2020.668  9  1  2.81
2020.671  9  2  1.93
2020.673  9  3  2.44
2020.676  9  4  3.81
2020.679  9  5  2.81
2020.682  9  6  2.11
2020.684  9  7  2.34
2020.687  9  8  2.22
2020.690  9  9  1.52
2020.693  9 10  1.24
2020.695  9 11  1.41
2020.698  9 12  1.86
2020.701  9 13  1.86
2020.704  9 14  2.06
2020.706  9 15  2.65
2020.709  9 16  3.06
2020.712  9 17  2.71
2020.714  9 18  2.74
2020.717  9 19  2.62
2020.720  9 20  2.01
2020.723  9 21  1.62
2020.725  9 22  1.72
2020.728  9 23  1.82
2020.731  9 24  1.87
2020.734  9 25  1.68
2020.736  9 26  1.74
2020.739  9 27  1.95
2020.742  9 28  2.06
2020.745  9 29  2.22
2020.747  9 30  2.36
2020.750 10  1  2.38
2020.753 10  2  2.20
2020.755 10  3  2.01
2020.758 10  4  1.65
2020.761 10  5  1.46
2020.764 10  6  1.26
2020.766 10  7  1.12
2020.769 10  8  1.16
2020.772 10  9  1.28
2020.775 10 10  1.49
2020.777 10 11  1.62
2020.780 10 12  1.79
2020.783 10 13  2.11
2020.786 10 14  2.55
2020.788 10 15  2.88
2020.791 10 16  3.18
2020.794 10 17  3.44
2020.796 10 18  2.95
2020.799 10 19  2.50
2020.802 10 20  2.37
2020.805 10 21  2.76
2020.807 10 22  3.05
2020.810 10 23  2.38
2020.813 10 24  2.62
2020.816 10 25  2.90
2020.818 10 26  2.73
2020.821 10 27  2.67
2020.824 10 28  2.52
2020.827 10 29  2.36
2020.829 10 30  2.42
2020.832 10 31  2.31
2020.835 11  1  2.13
2020.837 11  2  1.65
2020.840 11  3  1.53
2020.843 11  4  1.52
2020.846 11  5  1.46
2020.848 11  6  1.62
2020.851 11  7  1.74
2020.854 11  8  1.91
2020.857 11  9  2.04
2020.859 11 10  2.50
2020.862 11 11  2.71
2020.865 11 12  2.17
2020.867 11 13  2.16
2020.870 11 14  1.90
2020.873 11 15  1.91
2020.876 11 16  1.66
2020.878 11 17  1.48
2020.881 11 18  1.57
2020.884 11 19  1.97
2020.887 11 20  2.17
2020.889 11 21  1.78
2020.892 11 22  1.83
2020.895 11 23  2.62
2020.898 11 24  2.86
2020.900 11 25  3.02
2020.903 11 26  3.30
2020.906 11 27  2.58
2020.908 11 28  2.08
2020.911 11 29  2.35
2020.914 11 30  2.06
2020.917 12  1  1.84
2020.919 12  2  1.41
2020.922 12  3  1.26
2020.925 12  4  1.46
2020.928 12  5  1.95
2020.930 12  6  1.87
2020.933 12  7  2.02
2020.936 12  8  2.01
2020.939 12  9  2.30
2020.941 12 10  2.90
2020.944 12 11  2.49
2020.947 12 12  2.20
2020.949 12 13  2.29
2020.952 12 14  2.62
2020.955 12 15  2.29
2020.958 12 16  2.30
2020.960 12 17  2.96
2020.963 12 18  2.60
2020.966 12 19  1.87
2020.969 12 20  1.97
2020.971 12 21  1.99
2020.974 12 22  1.88
2020.977 12 23  2.12
2020.980 12 24  2.84
2020.982 12 25  2.63
2020.985 12 26  1.99
2020.988 12 27  2.15
2020.990 12 28  2.36
2020.993 12 29  1.78
2020.996 12 30  1.35
2020.999 12 31  1.38
2021.001  1  1  1.75
2021.004  1  2  2.05
2021.007  1  3  2.17
2021.010  1  4  2.12
2021.012  1  5  2.14
2021.015  1  6  2.14
2021.018  1  7  2.00
2021.021  1  8  2.01
2021.023  1  9  1.66
2021.026  1 10  1.20
2021.029  1 11  1.01
2021.032  1 12  1.11
2021.034  1 13  1.31
2021.037  1 14  1.72
2021.040  1 15  2.17
2021.042  1 16  2.64
2021.045  1 17  2.19
2021.048  1 18  2.18
2021.051  1 19  2.17
2021.053  1 20  2.37
2021.056  1 21  1.98
2021.059  1 22  1.45
2021.062  1 23  1.42
2021.064  1 24  1.43
2021.067  1 25  1.50
2021.070  1 26  1.70
2021.073  1 27  2.07
2021.075  1 28  2.12
2021.078  1 29  2.33
2021.081  1 30  1.96
2021.084  1 31  2.37
2021.086  2  1  2.42
2021.089  2  2  1.87
2021.092  2  3  2.14
2021.095  2  4  2.47
2021.097  2  5  3.04
2021.100  2  6  2.69
2021.103  2  7  2.77
2021.105  2  8  2.30
2021.108  2  9  2.37
2021.111  2 10  2.67
2021.114  2 11  2.79
2021.116  2 12  2.52
2021.119  2 13  2.18
2021.122  2 14  2.50
2021.125  2 15  2.60
2021.127  2 16  2.55
2021.130  2 17  2.28
2021.133  2 18  2.52
2021.136  2 19  2.65
2021.138  2 20  1.92
2021.141  2 21  1.57
2021.144  2 22  1.64
2021.147  2 23  2.19
2021.149  2 24  2.08
2021.152  2 25  1.95
2021.155  2 26  2.61
2021.158  2 27  3.06
2021.160  2 28  2.71
2021.163  3  1  2.12
2021.166  3  2  2.16
2021.168  3  3  2.49
2021.171  3  4  2.66
2021.174  3  5  2.56
2021.177  3  6  2.50
2021.179  3  7  2.27
2021.182  3  8  2.07
2021.185  3  9  2.18
2021.188  3 10  1.85
2021.190  3 11  1.15
2021.193  3 12  1.03
2021.196  3 13  1.13
2021.199  3 14  1.34
2021.201  3 15  1.86
2021.204  3 16  2.04
2021.207  3 17  1.84
2021.210  3 18  1.73
2021.212  3 19  1.76
2021.215  3 20  1.50
2021.218  3 21  1.35
2021.221  3 22  1.26
2021.223  3 23  1.33
2021.226  3 24  1.12
2021.229  3 25  1.11
2021.232  3 26  1.07
2021.234  3 27  1.18
2021.237  3 28  1.62
2021.240  3 29  1.44
2021.242  3 30  1.58
2021.245  3 31  1.72
2021.248  4  1  1.81
2021.251  4  2  1.74
2021.253  4  3  1.47
2021.256  4  4  1.63
2021.259  4  5  1.46
2021.262  4  6  1.34
2021.264  4  7  1.19
2021.267  4  8  1.19
2021.270  4  9  0.87
2021.273  4 10  0.98
2021.275  4 11  1.04
2021.278  4 12  1.15
2021.281  4 13  1.19
2021.284  4 14  1.61
2021.286  4 15  1.84
2021.289  4 16  1.45
2021.292  4 17  1.26
2021.295  4 18  0.90
2021.297  4 19  1.02
2021.300  4 20  1.26
2021.303  4 21  1.40
2021.305  4 22  1.75
2021.308  4 23  1.97
2021.311  4 24  1.59
2021.314  4 25  1.91
2021.316  4 26  2.45
2021.319  4 27  2.06
2021.322  4 28  2.19
2021.325  4 29  2.13
2021.327  4 30  2.28
2021.330  5  1  2.29
2021.333  5  2  1.95
2021.336  5  3  1.75
2021.338  5  4  1.77
2021.341  5  5  1.84
2021.344  5  6  1.80
2021.347  5  7  1.78
2021.349  5  8  1.73
2021.352  5  9  1.90
2021.355  5 10  2.15
2021.358  5 11  2.09
2021.360  5 12  2.09
2021.363  5 13  2.12
2021.366  5 14  2.15
2021.368  5 15  1.92
2021.371  5 16  1.86
2021.374  5 17  2.01
2021.377  5 18  2.48
2021.379  5 19  2.76
2021.382  5 20  2.90
2021.385  5 21  2.61
2021.388  5 22  1.78
2021.390  5 23  1.69
2021.393  5 24  1.99
2021.448  6 13  2.07
2021.451  6 14  2.28
2021.453  6 15  2.73
2021.456  6 16  2.96
2021.459  6 17  2.43
2021.462  6 18  2.43
2021.464  6 19  2.58
2021.467  6 20  2.84
2021.470  6 21  2.22
2021.473  6 22  2.55
2021.475  6 23  3.22
2021.478  6 24  2.50
2021.481  6 25  1.86
2021.484  6 26  1.94
2021.486  6 27  2.47
2021.489  6 28  2.39
2021.492  6 29  2.28
2021.495  6 30  2.95
2021.497  7  1  3.19
2021.500  7  2  2.52
2021.503  7  3  2.48
2021.505  7  4  2.47
2021.508  7  5  2.72
2021.511  7  6  2.37
2021.514  7  7  2.44
2021.516  7  8  2.22
2021.519  7  9  1.92
2021.522  7 10  1.89
2021.525  7 11  2.14
2021.527  7 12  2.48
2021.530  7 13  2.31
2021.533  7 14  2.55
2021.536  7 15  2.96
2021.538  7 16  2.78
2021.541  7 17  2.24
2021.544  7 18  1.60
2021.547  7 19  1.97
2021.549  7 20  2.40
2021.552  7 21  2.58
2021.555  7 22  2.42
2021.558  7 23  2.35
2021.560  7 24  2.59
2021.563  7 25  2.51
2021.566  7 26  2.25
2021.568  7 27  2.35
2021.571  7 28  2.50
2021.574  7 29  2.32
2021.577  7 30  2.20
2021.579  7 31  2.19
2021.582  8  1  2.38
2021.585  8  2  2.60
2021.588  8  3  2.40
2021.590  8  4  2.55
2021.593  8  5  3.15
2021.596  8  6  2.77
2021.599  8  7  2.55
2021.601  8  8  2.18
2021.604  8  9  2.01
2021.607  8 10  1.89
2021.610  8 11  2.73
2021.612  8 12  3.23
2021.615  8 13  3.07
2021.618  8 14  2.61
2021.621  8 15  2.68
2021.623  8 16  2.57
2021.626  8 17  2.11
2021.629  8 18  1.80
2021.632  8 19  1.92
2021.634  8 20  2.37
2021.637  8 21  2.77
2021.640  8 22  3.00
2021.642  8 23  2.98
2021.645  8 24  2.82
2021.648  8 25  2.89
2021.651  8 26  2.61
2021.653  8 27  2.41
2021.656  8 28  2.83
2021.659  8 29  3.01
2021.662  8 30  2.78
2021.664  8 31  2.27
2021.667  9  1  1.81
2021.670  9  2  1.72
2021.673  9  3  1.95
2021.675  9  4  2.07
2021.678  9  5  2.14
2021.681  9  6  2.18
2021.684  9  7  2.25
2021.686  9  8  2.11
2021.689  9  9  2.12
2021.692  9 10  2.22
2021.695  9 11  2.00
2021.697  9 12  1.76
2021.700  9 13  1.63
2021.703  9 14  1.52
2021.705  9 15  1.50
2021.708  9 16  1.42
2021.711  9 17  1.60
2021.714  9 18  1.68
2021.716  9 19  1.74
2021.719  9 20  1.73
2021.722  9 21  1.75
2021.725  9 22  1.53
2021.727  9 23  1.29
2021.730  9 24  1.18
2021.733  9 25  1.35
2021.736  9 26  1.42
2021.738  9 27  1.37
2021.741  9 28  1.39
2021.744  9 29  1.39
2021.747  9 30  1.50
2021.749 10  1  1.34
2021.752 10  2  1.37
2021.755 10  3  1.56
2021.758 10  4  1.50
2021.760 10  5  1.59
2021.763 10  6  1.75
2021.766 10  7  1.93
2021.768 10  8  1.81
2021.771 10  9  1.67
2021.774 10 10  1.64
2021.777 10 11  1.74
2021.779 10 12  1.95
2021.782 10 13  2.11
2021.785 10 14  1.92
2021.788 10 15  1.97
2021.790 10 16  2.15
2021.793 10 17  2.53
2021.796 10 18  2.45
2021.799 10 19  2.10
2021.801 10 20  1.75
2021.804 10 21  2.02
2021.807 10 22  2.72
2021.810 10 23  2.82
2021.812 10 24  1.95
2021.815 10 25  1.39
2021.818 10 26  1.25
2021.821 10 27  1.37
2021.823 10 28  1.57
2021.826 10 29  1.54
2021.829 10 30  1.67
2021.832 10 31  1.59
2021.834 11  1  1.79
2021.837 11  2  1.83
2021.840 11  3  1.91
2021.842 11  4  1.79
2021.845 11  5  1.50
2021.848 11  6  1.61
2021.851 11  7  1.80
2021.853 11  8  2.36
2021.856 11  9  2.16
2021.859 11 10  1.82
2021.862 11 11  1.83
2021.864 11 12  2.34
2021.867 11 13  2.67
2021.870 11 14  2.62
2021.873 11 15  2.06
2021.875 11 16  1.82
2021.878 11 17  1.66
2021.881 11 18  1.85
2021.884 11 19  1.49
2021.886 11 20  1.29
2021.889 11 21  1.53
2021.892 11 22  2.11
2021.895 11 23  2.32
2021.897 11 24  1.96
2021.900 11 25  1.52
2021.903 11 26  1.32
2021.905 11 27  1.52
2021.908 11 28  1.89
2021.911 11 29  1.84
2021.914 11 30  1.62
2021.916 12  1  1.75
2021.919 12  2  1.94
2021.922 12  3  1.85
2021.925 12  4  1.78
2021.927 12  5  1.81
2021.930 12  6  1.85
2021.933 12  7  1.65
2021.936 12  8  1.83
2021.938 12  9  2.22
2021.941 12 10  2.26
2021.944 12 11  2.28
2021.947 12 12  1.73
2021.949 12 13  1.57
2021.952 12 14  1.59
2021.955 12 15  1.44
2021.958 12 16  1.61
2021.960 12 17  2.11
2021.963 12 18  2.19
2021.966 12 19  2.53
2021.968 12 20  3.31
2021.971 12 21  3.15
2021.974 12 22  3.08
2021.977 12 23  2.73
2021.979 12 24  2.94
2021.982 12 25  3.14
2021.985 12 26  3.30
2021.988 12 27  3.18
2021.990 12 28  3.34
2021.993 12 29  2.49
2021.996 12 30  2.45
2021.999 12 31  2.79
2022.001  1  1  2.62
2022.004  1  2  2.59
2022.007  1  3  2.52
2022.010  1  4  1.87
2022.012  1  5  1.67
2022.015  1  6  1.73
2022.018  1  7  2.46
2022.021  1  8  3.33
2022.023  1  9  2.71
2022.026  1 10  2.58
2022.029  1 11  1.99
2022.032  1 12  1.42
2022.034  1 13  1.27
2022.037  1 14  1.54
2022.040  1 15  2.03
2022.042  1 16  1.53
2022.045  1 17  1.58
2022.048  1 18  1.75
2022.051  1 19  2.00
2022.053  1 20  2.66
2022.056  1 21  2.41
2022.059  1 22  2.28
2022.062  1 23  2.47
2022.064  1 24  2.40
2022.067  1 25  2.57
2022.070  1 26  1.76
2022.073  1 27  1.30
2022.075  1 28  1.67
2022.078  1 29  1.86
2022.081  1 30  2.07
2022.084  1 31  2.13
2022.086  2  1  2.40
2022.089  2  2  2.79
2022.092  2  3  2.88
2022.095  2  4  1.93
2022.097  2  5  1.13
2022.100  2  6  0.91
2022.103  2  7  1.26
2022.105  2  8  0.86
2022.108  2  9  0.78
2022.111  2 10  0.88
2022.114  2 11  1.34
2022.116  2 12  1.46
2022.119  2 13  1.31
2022.122  2 14  1.41
2022.125  2 15  2.26
2022.127  2 16  2.43
2022.130  2 17  2.21
2022.133  2 18  1.89
2022.136  2 19  1.89
2022.138  2 20  1.99
2022.141  2 21  1.54
2022.144  2 22  1.25
2022.147  2 23  0.78
2022.149  2 24  0.67
2022.152  2 25  1.12
2022.155  2 26  1.39
2022.158  2 27  1.15
2022.160  2 28  1.24
2022.163  3  1  0.82
2022.166  3  2  1.52
2022.168  3  3  2.44
2022.171  3  4  2.17
2022.174  3  5  1.70
2022.177  3  6  1.29
2022.179  3  7  1.33
2022.182  3  8  1.84
2022.185  3  9  2.43
2022.188  3 10  1.46
2022.190  3 11  1.34
2022.193  3 12  1.29
2022.196  3 13  1.30
2022.199  3 14  1.52
2022.201  3 15  1.94
2022.204  3 16  2.22
2022.207  3 17  2.92
2022.210  3 18  2.72
2022.212  3 19  2.79
2022.215  3 20  2.23
2022.218  3 21  2.13
2022.221  3 22  2.62
2022.223  3 23  2.28
2022.226  3 24  1.92
2022.229  3 25  1.81
2022.232  3 26  2.24
2022.234  3 27  2.69
2022.237  3 28  2.95
2022.240  3 29  2.87
2022.242  3 30  3.27
2022.245  3 31  2.17
2022.248  4  1  1.75
2022.251  4  2  1.56
2022.253  4  3  2.07
2022.256  4  4  2.24
2022.259  4  5  2.10
2022.262  4  6  1.66
2022.264  4  7  1.85
2022.267  4  8  2.58
2022.270  4  9  2.43
2022.273  4 10  1.69
2022.275  4 11  1.80
2022.278  4 12  2.17
2022.281  4 13  2.24
2022.284  4 14  2.90
2022.286  4 15  3.30
2022.289  4 16  3.09
2022.292  4 17  2.62
2022.295  4 18  2.07
2022.297  4 19  2.08
2022.300  4 20  1.84
2022.303  4 21  2.50
2022.305  4 22  3.23
2022.308  4 23  3.03
2022.311  4 24  2.83
2022.314  4 25  2.81
2022.316  4 26  2.76
2022.319  4 27  3.36
2022.322  4 28  3.45
2022.325  4 29  3.37
2022.327  4 30  2.46
2022.330  5  1  3.07
2022.333  5  2  2.72
2022.336  5  3  1.83
2022.338  5  4  1.41
2022.341  5  5  1.80
2022.344  5  6  1.96
2022.347  5  7  1.96
2022.349  5  8  2.53
2022.352  5  9  3.29
2022.355  5 10  3.01
2022.358  5 11  1.88
2022.360  5 12  1.50
2022.363  5 13  1.79
2022.421  6  3  2.81
2022.423  6  4  2.62
2022.426  6  5  2.32
2022.429  6  6  2.53
2022.432  6  7  2.36
2022.434  6  8  2.28
2022.437  6  9  2.49
2022.440  6 10  3.04
2022.442  6 11  2.84
2022.445  6 12  2.43
2022.448  6 13  2.59
2022.451  6 14  2.73
2022.453  6 15  2.51
2022.456  6 16  2.53
2022.459  6 17  2.51
2022.462  6 18  1.95
2022.464  6 19  2.11
2022.467  6 20  2.44
2022.470  6 21  2.44
2022.473  6 22  2.25
2022.475  6 23  2.21
2022.478  6 24  2.44
2022.481  6 25  2.26
2022.484  6 26  1.89
2022.486  6 27  1.64
2022.489  6 28  1.79
2022.492  6 29  2.17
2022.495  6 30  2.02
2022.497  7  1  1.89
2022.500  7  2  2.06
2022.503  7  3  2.29
2022.505  7  4  2.27
2022.508  7  5  2.35
2022.511  7  6  2.46
2022.514  7  7  2.40
2022.516  7  8  2.30
2022.519  7  9  2.67
2022.522  7 10  2.38
2022.525  7 11  1.61
2022.527  7 12  1.30
2022.530  7 13  1.18
2022.533  7 14  1.55
2022.536  7 15  1.82
2022.538  7 16  1.87
2022.541  7 17  2.29
2022.544  7 18  2.84
2022.547  7 19  3.32
2022.549  7 20  2.67
2022.552  7 21  2.54
2022.555  7 22  2.73
2022.558  7 23  2.26
2022.560  7 24  2.10
2022.563  7 25  2.33
2022.566  7 26  2.57
2022.568  7 27  2.09
2022.571  7 28  1.96
2022.574  7 29  2.13
2022.577  7 30  2.36
2022.579  7 31  2.32
2022.582  8  1  2.20
2022.585  8  2  1.93
2022.588  8  3  1.68
2022.590  8  4  1.71
2022.593  8  5  1.94
2022.596  8  6  2.20
2022.599  8  7  2.28
2022.601  8  8  2.16
2022.604  8  9  2.16
2022.607  8 10  1.99
2022.610  8 11  1.90
2022.612  8 12  2.17
2022.615  8 13  2.45
2022.618  8 14  2.81
2022.621  8 15  3.07
2022.623  8 16  2.85
2022.626  8 17  2.23
2022.629  8 18  2.13
2022.632  8 19  2.29
2022.634  8 20  2.34
2022.637  8 21  2.07
2022.640  8 22  2.26
2022.642  8 23  2.55
2022.645  8 24  2.24
2022.648  8 25  2.24
2022.651  8 26  2.44
2022.653  8 27  2.56
2022.656  8 28  2.81
2022.659  8 29  3.37
2022.662  8 30  3.32
2022.664  8 31  2.86
2022.667  9  1  2.85
2022.670  9  2  3.11
2022.673  9  3  2.77
2022.675  9  4  2.65
2022.678  9  5  3.09
2022.681  9  6  3.02
2022.684  9  7  2.34
2022.686  9  8  3.11
2022.689  9  9  3.87
2022.692  9 10  2.95
